HitTime,HitLocalTime,HitX,HitY,Arc,OriginX,OriginY,Made,HitBackboard,TimeInSeconds,ShotDistance,ShotAngle,Corner_Right,Wing_Right,TOP,Wing_Left,Corner_Left,ClusterID,Norm_ShotDistance,Norm_ShotAngle,Norm_TimeInSeconds,Norm_HitX,Norm_HitY,Norm_OriginX,Norm_OriginY,Distance,Cumulative_Distance
1717367711466,2024-06-03 01:35:11,119.0,-92.0,40.4,219,3548,1,0,5711,3641.373367288776,88.42633594589743,0,0,0,0,1,12,-1.5711809758365016,1.298469827336297,-1.802337155802837,1.2802165974363815,-1.1073015642858868,0.0661603067741395,-0.0996673489300381,320.0624938976762,2034.767792448305
1717367721605,2024-06-03 01:35:21,11.0,62.0,43.8,214,3578,1,0,5721,3521.855334905169,86.69563561352236,0,0,0,0,1,12,-1.668643915531373,1.268774810004434,-1.8017418214237464,0.173578505642031,0.3761779023177872,0.0648652133492114,-0.0843239773701836,30.4138126514911,2065.181605099796
1717367730530,2024-06-03 01:35:30,43.0,-105.0,43.8,239,3943,1,0,5730,4052.7422814681913,87.22796213670152,0,0,0,0,1,12,-1.2357234480022985,1.2779083642288809,-1.8012060204825646,0.5014712735810979,-1.2325303504277554,0.0713406804738522,0.1023537099413791,365.8551625985343,2431.0367676983306
1717367743048,2024-06-03 01:35:43,-22.0,-18.0,43.5,87,3949,1,0,5743,3968.497196672816,88.42609805238783,0,0,0,0,1,12,-1.3044224840828753,1.298465745606052,-1.800432085789747,-0.1645609112951315,-0.3944607816321733,0.0319698403560362,0.10542238425335,152.11837495845134,2583.1551426567817
1717367752546,2024-06-03 01:35:52,30.0,50.0,45.3,223,4458,1,0,5752,4412.223135789939,87.49296114014324,0,0,0,0,1,12,-0.942578889583122,1.2824551652278318,-1.7998962848485651,0.3682648366058519,0.2605820997252931,0.0671963815140821,0.3657482550522144,526.8557677391412,3110.010910395923
1717367760582,2024-06-03 01:36:00,35.0,-9.0,45.9,142,4661,1,0,5760,4671.225642162879,88.68745697104303,0,0,0,0,1,12,-0.7313710479209906,1.302950090743175,-1.7994200173452928,0.4194980815963311,-0.3077639296878027,0.0462158680302459,0.4695717359405631,218.56349191939628,3328.5744023153193
1717367770900,2024-06-03 01:36:10,61.0,95.0,46.6,343,4495,0,0,5770,4409.027557183103,86.33287699515787,0,0,0,0,1,12,-0.945184776568014,1.2625506686796135,-1.798824682966202,0.6859109555468229,0.6940663594471461,0.0982786237123578,0.3846717466427016,260.6856344335069,3589.260036748826
1717367781713,2024-06-03 01:36:21,86.0,211.0,46.6,216,4651,0,0,5781,4441.90274544592,88.32290000656971,0,0,0,0,1,12,-0.9183761651207256,1.2966950937480393,-1.7981698151492025,0.9420771804992188,1.811492451174589,0.0653832507191826,0.4644572787539449,201.1591409804685,3790.4191777292945
1717367788094,2024-06-03 01:36:28,34.0,20.0,43.6,240,4821,1,0,5788,4805.417463654953,87.54307535556934,0,0,0,0,1,12,-0.6219421262361919,1.2833150151208566,-1.797753081083839,0.4092514325982353,-0.028407406755942,0.0715996991588378,0.5514030509264537,171.68575945604806,3962.104937185343
1717367797412,2024-06-03 01:36:37,-2.0,96.0,46.7,311,4796,1,0,5797,4710.410703962023,86.18997073498491,0,0,0,0,1,12,-0.6994169466117258,1.260098711056861,-1.7972172801426574,0.0403720686667851,0.7036993429965206,0.0899900257928176,0.5386169079599082,75.27283706623525,4037.377774251578
1717367806744,2024-06-03 01:36:46,36.0,-75.0,44.7,204,4663,1,0,5806,4740.97753633151,87.96925707709764,0,0,0,0,1,12,-0.674490721836466,1.2906273576278569,-1.7966814792014758,0.4297447305944269,-0.9435408439465202,0.0622750264993551,0.4705946273778867,170.6985647274165,4208.0763389789945
1717367814225,2024-06-03 01:36:54,80.0,29.0,45.7,170,4640,1,0,5814,4611.8782507780925,88.88181187148034,0,0,0,0,1,12,-0.7797668515685808,1.3062847940589697,-1.7962052116982032,0.8805972865106438,0.0582894451884285,0.0534683912098436,0.4588313758486649,41.048751503547585,4249.125090482542
1717367821642,2024-06-03 01:37:01,120.0,207.0,45.3,240,4839,0,0,5821,4633.554143419498,88.51598532433789,0,0,0,0,1,12,-0.762090889412835,1.3000080138130548,-1.7957884776328397,1.2904632464344774,1.772960516977091,0.0715996991588378,0.5606090738623664,210.95260131128984,4460.077691793832
1717367829673,2024-06-03 01:37:09,7.0,-183.0,41.8,281,4671,0,0,5829,4861.727265077711,86.76917987919805,0,0,0,0,1,12,-0.5760233751419496,1.270036668110685,-1.795312210129567,0.1325919096496477,-1.983903067278967,0.0822194652432487,0.4746861931271812,172.93062192682936,4633.008313720661
1717367839176,2024-06-03 01:37:19,-65.0,-18.0,42.9,316,4614,1,0,5839,4647.642951002153,85.2977850126362,0,0,0,0,1,12,-0.7506019402022788,1.2447907631742672,-1.7947168757504766,-0.6051668182132526,-0.3944607816321733,0.0912851192177457,0.4455337871634577,66.88796603276258,4699.896279753424
1717367849769,2024-06-03 01:37:29,-12.0,-25.0,45.7,147,4658,1,0,5849,4685.698453806007,88.05540663118545,0,0,0,0,1,12,-0.7195689563013592,1.29210549480384,-1.794121541371386,-0.0620944213141732,-0.4618916664777949,0.0475109614551741,0.4680373987845777,174.6339027795004,4874.530182532924
1717367860840,2024-06-03 01:37:40,18.0,4.0,45.9,299,4619,1,0,5860,4623.5469068670645,86.5156529417405,0,0,0,0,1,12,-0.7702514545858937,1.2656867025729974,-1.7934666735543865,0.2453050486287019,-0.1825351435459341,0.08688180157299,0.4480910157567668,156.92354826475216,5031.453730797676
1717367870209,2024-06-03 01:37:50,-151.0,-134.0,42.0,423,4634,0,0,5870,4802.426470025335,83.13543067156823,0,0,0,0,1,12,-0.62438118104606,1.207689510904024,-1.7928713391752955,-1.4863786320494947,-1.5118868733596162,0.1190001185112083,0.455762701536694,124.90396310766124,5156.357693905337
1717367884573,2024-06-03 01:38:04,-12.0,142.0,43.5,391,4854,1,0,5884,4729.202152583457,85.11159905187525,0,0,0,0,1,12,-0.6840931516391665,1.2415962209254896,-1.7920378710445686,-0.0620944213141732,1.146816586267748,0.1107115205916681,0.5682807596422936,222.31509170544405,5378.672785610782
1717368092856,2024-06-03 01:41:32,20.0,-190.0,38.9,152,2925,1,0,6092,3117.795535310165,87.57350857059325,0,0,0,0,1,13,-1.9981411060026169,1.2838371822636565,-1.7796549159594832,0.2657983466248936,-2.051333952124589,0.0488060548801023,-0.4182980316563495,0.0,0.0
1717368225197,2024-06-03 01:43:45,111.0,-225.0,37.0,311,3421,0,0,6225,3651.48134323592,86.86020763654042,0,0,0,0,1,14,-1.562938261071823,1.271598504542676,-1.7717369687175777,1.198243405451615,-2.3884883763526963,0.0899900257928176,-0.1646209552000887,0.0,0.0
1717368234870,2024-06-03 01:43:54,-14.0,23.0,44.0,319,3468,1,0,6234,3461.0567750327355,84.47883821217962,0,0,0,0,1,14,-1.7182230983224944,1.2307394343690905,-1.771201167776396,-0.0825877193103648,0.0004915438921814,0.0920621752727026,-0.1405830064229834,47.67598976424087,47.67598976424087
1717368242518,2024-06-03 01:44:02,-183.0,-50.0,39.3,276,3815,0,0,6242,3892.159554797311,83.22738321790106,0,0,0,0,1,14,-1.3666732661462986,1.2092672146843864,-1.7707249002731231,-1.8142713999885616,-0.7027162552121575,0.0809243718183205,0.0368886579526667,349.6541148049026,397.33010456914343
1717368252460,2024-06-03 01:44:12,-32.0,-296.0,40.4,125,3344,0,0,6252,3643.384278387335,87.530256770046,0,0,0,0,1,14,-1.5695411454006931,1.283095076341066,-1.7701295658940328,-0.2670274012760899,-3.072430208358287,0.0418125503854902,-0.2040022755370486,494.6129800156886,891.943084584832
1717368260566,2024-06-03 01:44:20,-57.0,92.0,42.4,414,3539,0,0,6260,3479.030037237391,82.2192578253468,0,0,0,0,1,14,-1.7035665068823838,1.1919699966480857,-1.7696532983907602,-0.5231936262284859,0.6651674087990226,0.1166689503463376,-0.1042703603979944,348.63447907514825,1240.5775636599803
1717368273820,2024-06-03 01:44:33,50.0,77.0,50.9,246,3576,1,0,6273,3504.485268908973,86.79386994203735,0,0,0,0,1,14,-1.6828086207304134,1.270460295373142,-1.7688793636979423,0.5731978165677687,0.5206726555584049,0.0731538112687516,-0.0853468688075072,172.02616080119907,1412.6037244611794
1717368282811,2024-06-03 01:44:42,-47.0,53.0,47.4,206,3413,1,0,6282,3369.5116856897826,85.69389011546798,0,0,0,0,1,14,-1.792875042837083,1.2515870569484109,-1.7683435627567607,-0.4207271362475275,0.2894810503734167,0.0627930638693263,-0.1687125209493833,167.83622970026465,1580.439954161444
1717368288637,2024-06-03 01:44:48,61.0,339.0,46.8,87,3860,0,0,6288,3521.095994147277,89.5769204226292,0,0,0,0,1,14,-1.6692631324061686,1.3182113304372027,-1.7679863621293064,0.6859109555468229,3.044514345494526,0.0319698403560362,0.0599037152924484,462.56891378474626,2043.0088679461903
1717368295797,2024-06-03 01:44:55,103.0,-286.0,40.6,-81,3485,0,0,6295,3775.486326289634,-87.2065582337291,1,0,0,0,0,14,-1.4618163638635706,-1.7150049719387217,-1.767569628063943,1.116270213466848,-2.9761003728645417,-0.0115452987215497,-0.1318884292057325,410.9123994235268,2453.921267369717
1717368306915,2024-06-03 01:45:06,-104.0,169.0,44.2,265,3849,0,0,6306,3698.453866144608,84.27399192582445,0,0,0,0,1,14,-1.5246337468804283,1.2272247219085357,-1.7669147602469433,-1.00478612913899,1.4069071421008597,0.0780751662834786,0.0542778123871684,502.20712858341625,2956.1283959531333
1717368396775,2024-06-03 01:46:36,24.0,303.0,39.4,236,4350,0,0,6396,4052.548950969007,87.00133116242341,0,0,0,0,1,15,-1.2358811025286274,1.2740198743596438,-1.7615567508351273,0.3067849426172769,2.6977269377170434,0.0705636244188953,0.3105121174367383,0.0,0.0
