HitTime,HitLocalTime,HitX,HitY,Arc,OriginX,OriginY,Made,HitBackboard,TimeInSeconds,ShotDistance,ShotAngle,Corner_Right,Wing_Right,TOP,Wing_Left,Corner_Left,ClusterID,Norm_ShotDistance,Norm_ShotAngle,Norm_TimeInSeconds,Norm_HitX,Norm_HitY,Norm_OriginX,Norm_OriginY
1627575307218,2021-07-29 19:15:07,-23.0,41.0,43.7,-4606,335,1,1,69307,4592.420385809644,-3.6705016494374254,0,0,1,0,0,6,-0.7956340866810535,-0.2817096742474072,1.9837513614620572,-0.17480756029322742,0.1738852477809226,-1.18360484828153,-1.742942442990453
1627575310449,2021-07-29 19:15:10,98.0,-92.0,41.8,-4308,395,1,1,69310,4432.832615833808,-6.307362399740493,0,0,1,0,0,6,-0.9257725510700248,-0.3269524145515607,1.9839299617757844,1.065036968476369,-1.1073015642858868,-1.1064172801558119,-1.712255699870744
1627575313648,2021-07-29 19:15:13,-49.0,-28.0,45.0,-4481,250,1,1,69313,4440.710303543792,-3.5892116394554736,0,0,1,0,0,6,-0.9193485614267803,-0.2803149161774133,1.9841085620895116,-0.4412204342437192,-0.4907906171259184,-1.151227512658326,-1.7864153290767073
1627575316833,2021-07-29 19:15:16,29.0,-63.0,41.5,-4604,389,1,1,69316,4654.996562834392,-5.572197803963795,0,0,1,0,0,6,-0.7446053168287894,-0.31433860440488903,1.9842871624032388,0.3580181876077561,-0.8279450413540261,-1.1830868109115587,-1.7153243741827149
1627575320065,2021-07-29 19:15:20,30.0,27.0,42.7,-4655,312,1,1,69320,4693.6606183234,-3.4811524246909604,0,0,1,0,0,6,-0.713076078660029,-0.2784608573347157,1.984525296154875,0.36826483660585196,0.03902347808967949,-1.196296763845826,-1.7547056945196748
1627575323247,2021-07-29 19:15:23,251.0,72.0,40.7,-4642,252,0,1,69323,4896.3097328498325,-2.1068039604056694,0,0,1,0,0,6,-0.5478225346181027,-0.25488005556127163,1.9847038964686021,2.6327742651850317,0.4725077378115323,-1.1929295209410127,-1.7853924376393837
1627575326874,2021-07-29 19:15:26,7.0,-30.0,38.3,-4785,304,1,1,69326,4803.625713978973,-3.9870391070265945,0,0,1,0,0,6,-0.6234032378955428,-0.287140761948416,1.9848824967823293,0.1325919096496477,-0.5100565842246675,-1.229969192893958,-1.7587972602689694
1627575329992,2021-07-29 19:15:29,-49.0,0.0,38.4,-4612,16,1,0,69329,4563.028051634134,-0.2009048246923066,0,0,1,0,0,6,-0.8196025476413615,-0.22217901147576977,1.9850610970960565,-0.4412204342437192,-0.2210670777434322,-1.1851589603914439,-1.9060936272435725
1627575333219,2021-07-29 19:15:33,142.0,19.0,41.8,-4692,260,1,1,69333,4840.00382231254,-2.8541289917806507,0,0,1,0,0,6,-0.5937381128259784,-0.26770251208022344,1.9852992308476929,1.5158895243925856,-0.038040390305316564,-1.2058804551902942,-1.7813008718900893
1627575336485,2021-07-29 19:15:36,65.0,14.0,41.1,-4921,362,1,1,69336,4998.129650179155,-3.9925087700118747,0,0,1,0,0,6,-0.4647918131069473,-0.2872346093546417,1.98547783116142,0.7268975515392062,-0.08620530805218911,-1.2651957340520037,-1.729133408586584
1627575339674,2021-07-29 19:15:39,-12.0,-35.0,44.7,-4631,137,1,0,69339,4622.201315390752,-2.13256610454225,0,0,1,0,0,6,-0.7713487392239881,-0.2553220773846522,1.9856564314751473,-0.06209442131417321,-0.55822150197154,-1.1900803154061708,-1.8442086952854926
1627575387561,2021-07-29 19:16:27,76.0,-16.0,41.9,-4635,2925,1,0,69387,5553.64763016164,-31.97585663182506,0,1,0,0,0,6,-0.011785565408078413,-0.7673674112127942,1.9885140364947822,0.8396106905182604,-0.37519481453342435,-1.1911163901461133,-0.41829803165634954
1627575390683,2021-07-29 19:16:30,112.0,-28.0,39.0,-4223,2902,1,0,69390,5232.31545302842,-34.054520259158785,0,1,0,0,0,6,-0.2738211593462221,-0.8030327146082581,1.9886926368085096,1.2084900544497106,-0.4907906171259184,-1.0844006919320333,-0.4300612831855713
1627575393733,2021-07-29 19:16:33,75.0,21.0,38.4,-4420,3088,1,0,69393,5441.646258256778,-34.3062530294476,0,1,0,0,0,6,-0.10311892103654378,-0.8073518961770662,1.9888712371222368,0.8293640415201646,-0.01877442320656755,-1.1354273728742026,-0.3349323795144735
1627575396655,2021-07-29 19:16:36,90.0,51.0,38.7,-4624,3088,1,0,69396,5607.598862258248,-32.79170614447116,0,1,0,0,0,6,0.032209851646803636,-0.781365597360347,1.989049837435964,0.9830637764916021,0.2702150832746677,-1.1882671846112713,-0.3349323795144735
1627575399702,2021-07-29 19:16:39,22.0,30.0,39.3,-4436,3227,1,0,69399,5485.852076022466,-35.64573480138058,0,1,0,0,0,6,-0.06707056193010165,-0.83033446207204,1.9892284377496912,0.28629164462108525,0.06792242873780302,-1.1395716718339728,-0.2638414246204811
1627575402797,2021-07-29 19:16:42,-21.0,113.0,40.0,-4432,3097,0,0,69402,5325.521289038285,-34.07798156842351,0,1,0,0,0,6,-0.19781493172457706,-0.8034352591575437,1.9894070380634183,-0.15431426229703574,0.8674600633358872,-1.1385355970940303,-0.3303293680465172
1627575405851,2021-07-29 19:16:45,160.0,-18.0,37.7,-4664,3381,1,0,69405,5901.201318375776,-35.16860069334135,0,1,0,0,0,6,0.27163278979394806,-0.8221478884967037,1.9895856383771455,1.7003292063583106,-0.39446078163217335,-1.1986279320106965,-0.1850787839465614
1627575409026,2021-07-29 19:16:49,-6.0,1.0,40.5,-4642,3474,1,0,69409,5792.60088388627,-36.83824580111268,0,1,0,0,0,6,0.1830727843588239,-0.8507953322429526,1.9898237721287817,-0.00061452732559819,-0.2114340941940577,-1.1929295209410127,-0.13751433211101252
1627575412143,2021-07-29 19:16:52,150.0,-49.0,39.9,-4255,3559,1,0,69412,5694.0046540198755,-39.31985057457675,0,1,0,0,0,6,0.102670871660267,-0.8933742209045848,1.9900023724425089,1.5978627163773522,-0.693083271662783,-1.0926892898515734,-0.09404144602475817
1627575415352,2021-07-29 19:16:55,-130.0,-25.0,40.8,-4358,3897,0,0,69415,5766.980839226016,-42.84978196946939,0,1,0,0,0,6,0.16218049875218135,-0.9539400924138219,1.990180972756236,-1.271199003089482,-0.4618916664777949,-1.1193682144050936,0.07882720688293565
1627575419466,2021-07-29 19:16:59,169.0,-16.0,39.2,-4195,3461,0,0,69419,5579.787182321563,-38.545948116650344,0,1,0,0,0,6,0.009530361109491143,-0.880095754106258,1.9904191065078725,1.7925490473411732,-0.37519481453342435,-1.0771481687524356,-0.14416312645361615
1627575423503,2021-07-29 19:17:03,93.0,-102.0,40.2,-4033,3697,1,0,69423,5608.589573145819,-42.637211610451146,0,1,0,0,0,6,0.033017743088493534,-0.9502928518273337,1.9906572402595086,1.0138037234858897,-1.203631399779632,-1.0351871417847633,-0.023461936849427552
1627575426473,2021-07-29 19:17:06,20.0,-19.0,39.8,-4154,3794,1,0,69426,5653.427721303245,-42.412081046240516,0,1,0,0,0,6,0.06958174638358389,-0.9464301057001677,1.9908358405732358,0.2657983466248936,-0.4040937651815478,-1.0665284026680248,0.026148297860768603
1627575537103,2021-07-29 19:18:57,-6.0,-103.0,46.3,169,5104,1,0,69537,5209.93992287819,88.07509338049613,0,0,0,0,1,7,-0.2920676523831316,1.2924432761927107,1.997444052181142,-0.00061452732559819,-1.2132643833290064,0.05320937252485803,0.6961421893077476
1627575561721,2021-07-29 19:19:21,16.0,-117.0,42.9,103,4994,1,0,69561,5111.740408119333,89.02479916737376,0,0,0,0,1,7,-0.3721460572408148,1.3087381420767425,1.9988728546909595,0.22481175063251024,-1.3481261530202495,0.036114139315806384,0.6398831602549478
1627575564779,2021-07-29 19:19:24,-61.0,-68.0,42.3,-14,5248,1,0,69564,5316.207764939215,89.49344780385965,0,0,0,0,1,7,-0.20540979770012288,1.3167791235931119,1.9990514550046867,-0.5641802222208693,-0.8761099591008986,0.005808953172487558,0.7697903727950491
1627575567858,2021-07-29 19:19:27,41.0,-56.0,39.5,188,5088,1,0,69567,5146.099979596199,88.3631049788425,0,0,0,0,1,7,-0.3441269811566042,1.2973849227878413,1.999230055318414,0.4809779755849062,-0.7605141565084046,0.058130727539585016,0.6879590578091586
1627575570976,2021-07-29 19:19:30,-13.0,-119.0,41.7,185,5121,1,0,69570,5243.739505353026,87.83603631628503,0,0,0,0,1,7,-0.26450522851487696,1.2883415819061492,1.999408655632141,-0.07234107031226905,-1.3673921201189985,0.057353671484628124,0.7048367665249985
1627575574118,2021-07-29 19:19:34,52.0,3.0,42.3,32,5286,1,0,69574,5283.037857142423,-89.78309481052636,1,0,0,0,0,7,-0.23245874302501787,-1.7592126818888179,1.9996467893837775,0.5936911145639604,-0.1921681270953087,0.01772381268182658,0.7892253101041982
1627575577355,2021-07-29 19:19:37,-2.0,-137.0,44.0,75,5160,1,0,69577,5297.559626847064,89.16717683403188,0,0,0,0,1,7,-0.22061672775117575,1.3111810301954967,1.9998253896975047,0.04037206866678516,-1.5407858240077397,0.028861616136208714,0.7247831495528093
1627575580509,2021-07-29 19:19:40,47.0,48.0,39.0,126,5358,1,0,69580,5310.587632268203,89.14763979914757,0,0,0,0,1,7,-0.20999282706119782,1.310845817577431,2.0000039900112316,0.5424578695734812,0.24131613262654414,0.04207156907047589,0.8260494018478489
1627575583608,2021-07-29 19:19:43,129.0,-250.0,41.7,175,5215,0,0,69583,5465.193592179512,89.5177413327226,0,0,0,0,1,7,-0.08391686139486268,1.317195947203267,2.000182590324959,1.3826830874173397,-2.6293129650870593,0.05476348463477181,0.7529126640792092
1627575586770,2021-07-29 19:19:46,2.0,-178.0,38.3,48,5473,0,0,69586,5651.187220398913,89.53361393623379,0,0,0,0,1,7,0.06775469317520874,1.3174682862255402,2.0003611906386864,0.08135866465916851,-1.9357381495320944,0.021868111641596678,0.8848656594939577
1627575589904,2021-07-29 19:19:49,42.0,-67.0,41.0,3,5561,1,0,69589,5628.135126309602,-89.60296737123853,1,0,0,0,0,7,0.048956484978006275,-1.7561220905648676,2.0005397909524136,0.491224624583002,-0.8664769755515241,0.010212270817243284,0.9298728827361975
1627575593049,2021-07-29 19:19:53,24.0,-95.0,43.2,96,5240,1,0,69593,5335.485826051832,89.22679555817659,0,0,0,0,1,7,-0.18968918659080908,1.312203956587584,2.0007779247040496,0.30678494261727696,-1.1362005149340104,0.034301008520906964,0.7656988070457545
1627575601949,2021-07-29 19:20:01,-58.0,-7.0,40.9,4128,3138,1,0,69601,5235.801848809789,36.91804718755898,0,0,0,1,0,7,-0.27097812072673266,0.4147006971169583,2.0012541922073224,-0.5334402752265817,-0.28849796258905375,1.078664346382971,-0.3093600935813827
1627575605244,2021-07-29 19:20:05,21.0,-151.0,38.9,4220,3068,1,0,69605,5290.89425333752,37.474174279264105,0,0,0,1,0,7,-0.2260521158967851,0.424242616834648,2.0014923259589583,0.2760449956229894,-1.6756475936989828,1.102494065401649,-0.34516129388770983
1627575608204,2021-07-29 19:20:08,-58.0,-167.0,39.6,4145,3154,0,0,69608,5356.7014103830725,38.31402317677987,0,0,0,1,0,7,-0.17238859039599808,0.43865257972732946,2.0016709262726855,-0.5334402752265817,-1.829775330488975,1.0830676640277268,-0.30117696208279365
1627575611633,2021-07-29 19:20:11,-16.0,1.0,41.2,4363,3069,1,0,69611,5346.79950998726,35.01572298344823,0,0,0,1,0,7,-0.18046325747254627,0.38206099100771596,2.0018495265864127,-0.10308101730655655,-0.2114340941940577,1.1395337373545944,-0.34464984816904803
1627575614615,2021-07-29 19:20:14,-34.0,-189.0,41.2,4155,3040,0,0,69614,5289.060597119304,37.6260548937837,0,0,0,1,0,7,-0.22754740093330222,0.4268485546715837,2.00202812690014,-0.28752069927228163,-2.041700968575214,1.0856578508775832,-0.3594817740102407
1627575617782,2021-07-29 19:20:17,-157.0,-98.0,38.5,4399,3076,0,0,69617,5552.6040737657495,34.863528005133475,0,0,0,1,0,7,-0.012636550586235152,0.37944965937835357,2.002206727213867,-1.5478585260380697,-1.1650994655821338,1.148858410014077,-0.3410697281384153
1627575622007,2021-07-29 19:20:22,-34.0,-48.0,39.0,4390,3087,1,0,69622,5422.176776904272,35.32271060789458,0,0,0,1,0,7,-0.11899562891991451,0.38732822454206883,2.0025043944034127,-0.28752069927228163,-0.6834502881134085,1.1465272418492063,-0.3354438252331353
1627575625380,2021-07-29 19:20:25,-40.0,-20.0,35.8,4429,3130,1,0,69625,5467.582738285722,35.17831238227296,0,0,0,1,0,7,-0.08196859301871971,0.38485066806836105,2.00268299471714,-0.34900059326085664,-0.41372674873092236,1.1566289705636459,-0.31345165933067726
1627575628535,2021-07-29 19:20:28,-45.0,-55.0,37.7,4244,2881,1,0,69628,5197.654951995179,34.393273011901755,0,0,0,1,0,7,-0.30208563337265504,0.37138111630755666,2.002861595030867,-0.40023383825133585,-0.75088117295903,1.1087105138413043,-0.44080164327746946
1627575631679,2021-07-29 19:20:31,-32.0,1.0,39.1,4366,3071,1,0,69631,5363.516010976382,34.91675772408104,0,0,0,1,0,7,-0.16683151257749265,0.3803629644706042,2.003040195344594,-0.2670274012760899,-0.2114340941940577,1.1403107934095513,-0.3436269567317244
1627575634904,2021-07-29 19:20:34,-91.0,-48.0,40.5,4462,2990,1,0,69634,5473.504635971362,33.71329358176885,0,0,0,1,0,7,-0.07713948442728764,0.3597141624245602,2.0032187956583214,-0.8715796921637443,-0.6834502881134085,1.1651765871681719,-0.3850540599433315
1627575638465,2021-07-29 19:20:38,74.0,16.0,49.0,2157,2718,1,1,69638,3411.6994299029334,52.37099533019526,0,0,0,1,0,7,-1.7584723549070151,0.6798393547690502,2.003456929409958,0.8191173925220688,-0.06693934095344009,0.5681385182762924,-0.5241672954193455
1627575641555,2021-07-29 19:20:41,-43.0,35.0,44.8,1979,2808,1,1,69641,3431.91098369407,53.901434997647115,0,0,0,1,0,7,-1.7419905118830046,0.7060983388347584,2.003635529723685,-0.37974054025514414,0.11608734648467556,0.5220331923488502,-0.478137180739782
1627575662527,2021-07-29 19:21:02,-170.0,-12.0,41.0,4951,58,0,0,69662,5121.478399837297,0.783138995830484,0,0,1,0,0,7,-0.3642050521838467,-0.2052949803358233,2.0048857319197753,-1.6810649630133156,-0.3366628803359263,1.2918367241261455,-1.8846129070597761
1627575665963,2021-07-29 19:21:05,-83.0,-68.0,39.1,5284,34,1,0,69665,5367.969169061983,1.0887769781864165,0,0,1,0,0,7,-0.16320011178137156,-0.20005090369611997,2.0050643322335024,-0.7896065001789776,-0.8761099591008986,1.3780899462263605,-1.8968876043076597
1627575669116,2021-07-29 19:21:09,-73.0,-34.0,38.7,5289,15,1,0,69669,5362.223885665349,0.5235761001108017,0,0,1,0,0,7,-0.1678851973542231,-0.20974850966318345,2.005302465985139,-0.6871400101980193,-0.5485885184221655,1.3793850396512886,-1.9066050729622341
1627575672226,2021-07-29 19:21:12,-53.0,17.0,38.5,5249,96,1,0,69672,5302.588518827385,0.8536461067965888,0,0,1,0,0,7,-0.21651583530812607,-0.2040852331352292,2.005481066298866,-0.4822070302361025,-0.05730635740406558,1.3690242922518634,-1.865177969750627
1627575675260,2021-07-29 19:21:15,14.0,-13.0,39.9,5137,11,1,0,69675,5123.056216751872,0.2684147274477766,0,0,1,0,0,7,-0.36291839550344546,-0.2141265185200098,2.005659666612593,0.20431845263631856,-0.3462958638853008,1.3400141995334727,-1.9086508558368815
1627575678501,2021-07-29 19:21:18,14.0,31.0,40.6,5380,39,1,0,69678,5366.005963470409,0.08542040560999453,0,0,1,0,0,7,-0.16480103997910195,-0.21726629925325097,2.0058382669263204,0.20431845263631856,0.07755541228717752,1.402955739984981,-1.8943303757143506
1627575681727,2021-07-29 19:21:21,-59.0,-89.0,38.1,5295,114,1,0,69681,5357.847048955392,2.1713624360733945,0,0,1,0,0,7,-0.1714543606328464,-0.18147611444241962,2.0060168672400476,-0.5436869242246776,-1.0784026136377634,1.3809391517612024,-1.8559719468147144
1627575684869,2021-07-29 19:21:24,-62.0,-17.0,40.3,5237,81,1,0,69684,5299.906131244213,1.0595105413964347,0,0,1,0,0,7,-0.21870323225604352,-0.20055305148650476,2.0061954675537748,-0.5744268712189651,-0.3848277980827988,1.365916068032036,-1.8728496555305543
1627575687851,2021-07-29 19:21:27,42.0,24.0,38.9,5257,316,1,1,69687,5223.168482827258,3.204777835626203,0,0,1,0,0,7,-0.2812802062141062,-0.16374497541928124,2.006374067867502,0.491224624583002,0.010124527441555972,1.3710964417317484,-1.7526599116450277
1627575691164,2021-07-29 19:21:31,-10.0,24.0,39.2,5327,265,1,1,69691,5342.4385817714365,2.5855178590906576,0,0,1,0,0,7,-0.18401944790871622,-0.1743701168098282,2.006612201619138,-0.04160112331798154,0.010124527441555972,1.3892277496807426,-1.7787436432967803
1627575694268,2021-07-29 19:21:34,-126.0,-76.0,37.7,5221,129,1,0,69694,5350.9283306730995,2.1956021893834077,0,0,1,0,0,7,-0.1770963429284432,-0.18106021350266935,2.006790801932865,-1.2302124070970986,-0.9531738274958947,1.3617717690722657,-1.8483002610347872
1627575710697,2021-07-29 19:21:50,83.0,22.0,46.9,23,4282,1,0,69710,4260.4225142584155,-89.19307054489762,1,0,0,0,0,7,-1.0663671960579544,-1.74908916109997,2.00774333693941,0.9113372335049313,-0.009141439657193044,0.015392644516955904,0.27573380856773483
1627575718327,2021-07-29 19:21:58,-17.0,62.0,44.9,102,4378,1,0,69718,4317.640211967644,88.42065087912238,0,0,0,0,1,7,-1.019708086046712,1.2983722840740344,2.008219604442683,-0.1133276663046524,0.37617790231778725,0.035855120630820754,0.3248325975592692
1627575725984,2021-07-29 19:22:05,-84.0,-40.0,47.5,-34,4442,1,0,69725,4482.278884674625,89.36085003499616,0,0,0,0,1,7,-0.8854507801869393,1.3145040370452494,2.008636338508046,-0.7998531491770735,-0.6063864197184126,0.0006285794727749381,0.3575651235536254
1627575733496,2021-07-29 19:22:13,-28.0,53.0,44.2,-99,4439,1,0,69733,4386.574631759957,-89.07258434443229,1,0,0,0,0,7,-0.9634943828495648,-1.7470218824705388,2.009112606011319,-0.2260408052837066,0.2894810503734167,-0.016207635051291077,0.35603078639763996
1627575741728,2021-07-29 19:22:21,-56.0,52.0,47.1,23,4477,1,0,69741,4425.705141556541,88.97720095547713,0,0,0,0,1,7,-0.9315847668654821,1.3079214612794976,2.0095888735145913,-0.5129469772303901,0.2798480668240422,0.015392644516955904,0.37546572370678893
