HitTime,HitLocalTime,HitX,HitY,Arc,OriginX,OriginY,Made,HitBackboard
1718170862353,Wed Jun 12 2024 08:41:02 GMT+0300 (Israel Daylight Time),170.0,202.0,40.5,6681,2253,FALSE,FALSE
1718170918943,Wed Jun 12 2024 08:41:58 GMT+0300 (Israel Daylight Time),73.0,-135.0,30.9,-2541,3558,FALSE,FALSE
1718170942254,Wed Jun 12 2024 08:42:22 GMT+0300 (Israel Daylight Time),-68.0,-40.0,37.6,256,4181,TRUE,FALSE
1718170948481,Wed Jun 12 2024 08:42:28 GMT+0300 (Israel Daylight Time),-33.0,41.0,32.5,235,4345,TRUE,FALSE
1718170954872,Wed Jun 12 2024 08:42:34 GMT+0300 (Israel Daylight Time),57.0,138.0,35.6,107,4213,TRUE,FALSE
1718170961607,Wed Jun 12 2024 08:42:41 GMT+0300 (Israel Daylight Time),21.0,-79.0,33.6,232,4201,TRUE,FALSE
1718170967650,Wed Jun 12 2024 08:42:47 GMT+0300 (Israel Daylight Time),-48.0,-196.0,32.4,250,4321,FALSE,FALSE
1718170973702,Wed Jun 12 2024 08:42:53 GMT+0300 (Israel Daylight Time),-45.0,105.0,34.2,251,4248,TRUE,FALSE
1718170981816,Wed Jun 12 2024 08:43:01 GMT+0300 (Israel Daylight Time),-38.0,60.0,39.8,317,4335,TRUE,FALSE
1718170988339,Wed Jun 12 2024 08:43:08 GMT+0300 (Israel Daylight Time),-122.0,-27.0,39.8,155,4487,TRUE,FALSE
1718170994779,Wed Jun 12 2024 08:43:14 GMT+0300 (Israel Daylight Time),-23.0,-27.0,35.5,246,4455,TRUE,FALSE
1718171001593,Wed Jun 12 2024 08:43:21 GMT+0300 (Israel Daylight Time),-44.0,188.0,35.6,222,4397,TRUE,FALSE
1718171008386,Wed Jun 12 2024 08:43:28 GMT+0300 (Israel Daylight Time),11.0,-166.0,34.8,207,4396,TRUE,FALSE
1718171014847,Wed Jun 12 2024 08:43:34 GMT+0300 (Israel Daylight Time),-9.0,162.0,38.9,195,4339,TRUE,FALSE
1718171021519,Wed Jun 12 2024 08:43:41 GMT+0300 (Israel Daylight Time),19.0,85.0,35.2,253,4255,TRUE,FALSE
1718171028032,Wed Jun 12 2024 08:43:48 GMT+0300 (Israel Daylight Time),24.0,65.0,34.9,296,4291,TRUE,FALSE
1718171035021,Wed Jun 12 2024 08:43:55 GMT+0300 (Israel Daylight Time),51.0,0.0,33.5,252,4280,TRUE,FALSE
1718171041784,Wed Jun 12 2024 08:44:01 GMT+0300 (Israel Daylight Time),-32.0,40.0,36.0,219,4217,TRUE,FALSE
1718171048343,Wed Jun 12 2024 08:44:08 GMT+0300 (Israel Daylight Time),50.0,142.0,38.0,282,4324,TRUE,FALSE
1718171055400,Wed Jun 12 2024 08:44:15 GMT+0300 (Israel Daylight Time),-64.0,78.0,32.1,100,4310,TRUE,FALSE
1718171062253,Wed Jun 12 2024 08:44:22 GMT+0300 (Israel Daylight Time),7.0,-7.0,31.6,219,4373,TRUE,FALSE
1718171068984,Wed Jun 12 2024 08:44:28 GMT+0300 (Israel Daylight Time),-53.0,154.0,33.3,257,4381,FALSE,FALSE
1718171075877,Wed Jun 12 2024 08:44:35 GMT+0300 (Israel Daylight Time),19.0,88.0,35.9,256,4452,TRUE,FALSE
1718171082897,Wed Jun 12 2024 08:44:42 GMT+0300 (Israel Daylight Time),-4.0,32.0,38.1,110,4317,TRUE,FALSE
1718171089645,Wed Jun 12 2024 08:44:49 GMT+0300 (Israel Daylight Time),-37.0,217.0,35.7,162,4515,FALSE,FALSE
1718171095263,Wed Jun 12 2024 08:44:55 GMT+0300 (Israel Daylight Time),78.0,154.0,31.6,172,4220,TRUE,FALSE
1718171103164,Wed Jun 12 2024 08:45:03 GMT+0300 (Israel Daylight Time),-60.0,-78.0,33.6,253,4273,TRUE,FALSE
1718171109834,Wed Jun 12 2024 08:45:09 GMT+0300 (Israel Daylight Time),6.0,100.0,36.1,201,4301,TRUE,FALSE
1718171116446,Wed Jun 12 2024 08:45:16 GMT+0300 (Israel Daylight Time),9.0,38.0,33.3,259,4200,TRUE,FALSE
1718171122695,Wed Jun 12 2024 08:45:22 GMT+0300 (Israel Daylight Time),-53.0,170.0,34.8,58,4362,FALSE,FALSE
1718171129477,Wed Jun 12 2024 08:45:29 GMT+0300 (Israel Daylight Time),78.0,-26.0,32.7,175,4288,TRUE,FALSE
1718171136215,Wed Jun 12 2024 08:45:36 GMT+0300 (Israel Daylight Time),-37.0,114.0,35.0,290,4137,TRUE,FALSE
1718171142510,Wed Jun 12 2024 08:45:42 GMT+0300 (Israel Daylight Time),-76.0,174.0,32.5,216,4243,FALSE,FALSE
1718171149895,Wed Jun 12 2024 08:45:49 GMT+0300 (Israel Daylight Time),-104.0,-90.0,34.8,210,4442,TRUE,FALSE
1718171156174,Wed Jun 12 2024 08:45:56 GMT+0300 (Israel Daylight Time),85.0,-7.0,33.8,200,4368,TRUE,FALSE
1718171162707,Wed Jun 12 2024 08:46:02 GMT+0300 (Israel Daylight Time),-12.0,36.0,32.9,283,4309,TRUE,FALSE
1718171169735,Wed Jun 12 2024 08:46:09 GMT+0300 (Israel Daylight Time),27.0,114.0,33.9,114,4375,TRUE,FALSE
1718171176613,Wed Jun 12 2024 08:46:16 GMT+0300 (Israel Daylight Time),55.0,14.0,36.1,266,4190,TRUE,FALSE
1718171183294,Wed Jun 12 2024 08:46:23 GMT+0300 (Israel Daylight Time),50.0,86.0,32.0,271,4306,TRUE,FALSE
1718171190008,Wed Jun 12 2024 08:46:30 GMT+0300 (Israel Daylight Time),-97.0,155.0,35.5,301,4425,FALSE,FALSE
1718171196753,Wed Jun 12 2024 08:46:36 GMT+0300 (Israel Daylight Time),-44.0,-170.0,32.5,303,4260,FALSE,FALSE
1718171203419,Wed Jun 12 2024 08:46:43 GMT+0300 (Israel Daylight Time),31.0,25.0,39.2,200,4398,TRUE,FALSE
1718171209963,Wed Jun 12 2024 08:46:49 GMT+0300 (Israel Daylight Time),-47.0,83.0,35.9,197,4196,TRUE,FALSE
1718171216856,Wed Jun 12 2024 08:46:56 GMT+0300 (Israel Daylight Time),-18.0,182.0,37.3,243,4360,TRUE,FALSE
1718171223712,Wed Jun 12 2024 08:47:03 GMT+0300 (Israel Daylight Time),-77.0,128.0,36.6,28,4281,TRUE,FALSE
1718171230689,Wed Jun 12 2024 08:47:10 GMT+0300 (Israel Daylight Time),-30.0,-115.0,35.5,209,4393,TRUE,FALSE
1718171237302,Wed Jun 12 2024 08:47:17 GMT+0300 (Israel Daylight Time),43.0,126.0,33.9,222,4373,FALSE,FALSE
1718171243991,Wed Jun 12 2024 08:47:23 GMT+0300 (Israel Daylight Time),-12.0,-35.0,32.5,180,4287,TRUE,FALSE
1718171250706,Wed Jun 12 2024 08:47:30 GMT+0300 (Israel Daylight Time),46.0,56.0,33.0,188,4368,TRUE,FALSE
1718171257219,Wed Jun 12 2024 08:47:37 GMT+0300 (Israel Daylight Time),40.0,-14.0,34.2,222,4257,TRUE,FALSE
1718171263950,Wed Jun 12 2024 08:47:43 GMT+0300 (Israel Daylight Time),12.0,154.0,33.9,264,4065,TRUE,FALSE
1718171270209,Wed Jun 12 2024 08:47:50 GMT+0300 (Israel Daylight Time),28.0,78.0,33.9,240,4378,TRUE,FALSE
1718587050462,Mon Jun 17 2024 04:17:30 GMT+0300 (Israel Daylight Time),38.0,-153.0,38.8,-3053,463,TRUE,FALSE
1718587065086,Mon Jun 17 2024 04:17:45 GMT+0300 (Israel Daylight Time),-47.0,-60.0,43.0,-3011,478,TRUE,FALSE
1718587071270,Mon Jun 17 2024 04:17:51 GMT+0300 (Israel Daylight Time),-213.0,37.0,38.9,-2788,1436,TRUE,FALSE
1718587077328,Mon Jun 17 2024 04:17:57 GMT+0300 (Israel Daylight Time),15.0,-46.0,31.2,-2636,1380,TRUE,FALSE
1718587082913,Mon Jun 17 2024 04:18:02 GMT+0300 (Israel Daylight Time),-122.0,-75.0,41.3,-2515,1318,TRUE,FALSE
1718587088713,Mon Jun 17 2024 04:18:08 GMT+0300 (Israel Daylight Time),-177.0,79.0,43.0,-2603,1293,TRUE,FALSE
1718587094970,Mon Jun 17 2024 04:18:14 GMT+0300 (Israel Daylight Time),-66.0,-83.0,53.6,-1660,1375,TRUE,TRUE
1718587101053,Mon Jun 17 2024 04:18:21 GMT+0300 (Israel Daylight Time),-113.0,0.0,37.0,-2029,2304,TRUE,FALSE
1718587107117,Mon Jun 17 2024 04:18:27 GMT+0300 (Israel Daylight Time),-45.0,-49.0,38.4,-2118,2348,TRUE,FALSE
1718587112852,Mon Jun 17 2024 04:18:32 GMT+0300 (Israel Daylight Time),-86.0,53.0,39.4,-2073,2386,TRUE,FALSE
1718587118726,Mon Jun 17 2024 04:18:38 GMT+0300 (Israel Daylight Time),-115.0,148.0,40.1,-2131,2320,TRUE,FALSE
1718587124560,Mon Jun 17 2024 04:18:44 GMT+0300 (Israel Daylight Time),-7.0,-44.0,41.2,-2076,2377,TRUE,FALSE
1718587130926,Mon Jun 17 2024 04:18:50 GMT+0300 (Israel Daylight Time),-107.0,157.0,37.9,-1146,2934,TRUE,FALSE
1718587137120,Mon Jun 17 2024 04:18:57 GMT+0300 (Israel Daylight Time),-38.0,249.0,37.8,-1310,2939,FALSE,FALSE
1718587142612,Mon Jun 17 2024 04:19:02 GMT+0300 (Israel Daylight Time),23.0,53.0,35.6,-1104,2887,TRUE,FALSE
1718587148941,Mon Jun 17 2024 04:19:08 GMT+0300 (Israel Daylight Time),-5.0,130.0,33.9,-1166,2892,TRUE,FALSE
1718587155003,Mon Jun 17 2024 04:19:15 GMT+0300 (Israel Daylight Time),-98.0,-58.0,32.9,-1217,2945,TRUE,FALSE
1718587160885,Mon Jun 17 2024 04:19:20 GMT+0300 (Israel Daylight Time),1.0,123.0,35.8,-93,3156,TRUE,FALSE
1718587167012,Mon Jun 17 2024 04:19:27 GMT+0300 (Israel Daylight Time),-37.0,11.0,29.8,-110,3221,TRUE,FALSE
1718587173274,Mon Jun 17 2024 04:19:33 GMT+0300 (Israel Daylight Time),5.0,-164.0,33.8,-23,3142,TRUE,FALSE
1718587179061,Mon Jun 17 2024 04:19:39 GMT+0300 (Israel Daylight Time),-68.0,25.0,31.5,-67,3147,TRUE,FALSE
1718587185001,Mon Jun 17 2024 04:19:45 GMT+0300 (Israel Daylight Time),-52.0,-88.0,31.0,2,3122,TRUE,FALSE
1718587191141,Mon Jun 17 2024 04:19:51 GMT+0300 (Israel Daylight Time),121.0,200.0,34.7,694,3085,FALSE,FALSE
1718587197036,Mon Jun 17 2024 04:19:57 GMT+0300 (Israel Daylight Time),-104.0,-64.0,35.3,905,3232,TRUE,FALSE
1718587202958,Mon Jun 17 2024 04:20:02 GMT+0300 (Israel Daylight Time),-130.0,-71.0,25.1,818,3148,TRUE,FALSE
1718587209099,Mon Jun 17 2024 04:20:09 GMT+0300 (Israel Daylight Time),-57.0,-131.0,24.9,845,3234,TRUE,FALSE
1718587215063,Mon Jun 17 2024 04:20:15 GMT+0300 (Israel Daylight Time),42.0,189.0,32.2,732,3199,TRUE,FALSE
1718587221191,Mon Jun 17 2024 04:20:21 GMT+0300 (Israel Daylight Time),56.0,74.0,40.1,1693,2946,TRUE,FALSE
1718587226999,Mon Jun 17 2024 04:20:26 GMT+0300 (Israel Daylight Time),60.0,-58.0,34.9,1683,3022,TRUE,FALSE
1718587233195,Mon Jun 17 2024 04:20:33 GMT+0300 (Israel Daylight Time),170.0,301.0,34.7,1687,2912,FALSE,FALSE
1718587238892,Mon Jun 17 2024 04:20:38 GMT+0300 (Israel Daylight Time),53.0,150.0,34.8,1608,2956,FALSE,FALSE
1718587245302,Mon Jun 17 2024 04:20:45 GMT+0300 (Israel Daylight Time),26.0,24.0,31.0,1604,2876,TRUE,FALSE
1718587250968,Mon Jun 17 2024 04:20:50 GMT+0300 (Israel Daylight Time),-65.0,-80.0,25.7,2366,2245,TRUE,FALSE
1718587256917,Mon Jun 17 2024 04:20:56 GMT+0300 (Israel Daylight Time),74.0,33.0,41.2,2426,2314,TRUE,FALSE
1718587262862,Mon Jun 17 2024 04:21:02 GMT+0300 (Israel Daylight Time),52.0,130.0,36.9,2500,2275,FALSE,FALSE
1718587268932,Mon Jun 17 2024 04:21:08 GMT+0300 (Israel Daylight Time),67.0,25.0,25.2,2398,2095,TRUE,FALSE
1718587275059,Mon Jun 17 2024 04:21:15 GMT+0300 (Israel Daylight Time),10.0,-104.0,49.3,1356,2028,TRUE,TRUE
1718587280997,Mon Jun 17 2024 04:21:20 GMT+0300 (Israel Daylight Time),89.0,40.0,34.9,2973,1088,TRUE,FALSE
1718587287062,Mon Jun 17 2024 04:21:27 GMT+0300 (Israel Daylight Time),101.0,29.0,42.7,2978,983,TRUE,FALSE
1718587292773,Mon Jun 17 2024 04:21:32 GMT+0300 (Israel Daylight Time),30.0,-14.0,36.8,2967,1043,TRUE,FALSE
1718587298655,Mon Jun 17 2024 04:21:38 GMT+0300 (Israel Daylight Time),-127.0,-127.0,23.6,2996,1066,TRUE,FALSE
1718587304948,Mon Jun 17 2024 04:21:44 GMT+0300 (Israel Daylight Time),-122.0,-105.0,39.0,2853,1062,TRUE,FALSE
1718587377131,Mon Jun 17 2024 04:22:57 GMT+0300 (Israel Daylight Time),-38.0,-80.0,39.9,-3425,693,TRUE,FALSE
1718587383275,Mon Jun 17 2024 04:23:03 GMT+0300 (Israel Daylight Time),-175.0,-49.0,38.5,-3403,625,FALSE,FALSE
1718587388928,Mon Jun 17 2024 04:23:08 GMT+0300 (Israel Daylight Time),-56.0,-73.0,35.7,-3352,656,TRUE,FALSE
1718587395198,Mon Jun 17 2024 04:23:15 GMT+0300 (Israel Daylight Time),-150.0,-21.0,39.9,-3448,660,TRUE,FALSE
1718587401197,Mon Jun 17 2024 04:23:21 GMT+0300 (Israel Daylight Time),-82.0,13.0,36.9,-3201,605,TRUE,FALSE
1718587406771,Mon Jun 17 2024 04:23:26 GMT+0300 (Israel Daylight Time),-182.0,80.0,39.9,-3157,1403,FALSE,FALSE
1718587412958,Mon Jun 17 2024 04:23:32 GMT+0300 (Israel Daylight Time),-137.0,52.0,36.9,-3198,1471,TRUE,FALSE
1718587418997,Mon Jun 17 2024 04:23:38 GMT+0300 (Israel Daylight Time),-44.0,-21.0,39.6,-3235,1457,TRUE,FALSE
1718587425511,Mon Jun 17 2024 04:23:45 GMT+0300 (Israel Daylight Time),-110.0,65.0,38.2,-3241,1427,TRUE,FALSE
1718587431506,Mon Jun 17 2024 04:23:51 GMT+0300 (Israel Daylight Time),-34.0,3.0,37.1,-3133,1420,TRUE,FALSE
1718587437372,Mon Jun 17 2024 04:23:57 GMT+0300 (Israel Daylight Time),-1.0,-229.0,35.6,-2422,2598,FALSE,FALSE
1718587443473,Mon Jun 17 2024 04:24:03 GMT+0300 (Israel Daylight Time),-116.0,-18.0,42.9,-2332,2617,TRUE,FALSE
1718587449292,Mon Jun 17 2024 04:24:09 GMT+0300 (Israel Daylight Time),-40.0,-29.0,33.9,-2406,2605,TRUE,FALSE
1718587455465,Mon Jun 17 2024 04:24:15 GMT+0300 (Israel Daylight Time),-1.0,-124.0,37.3,-2309,2618,TRUE,FALSE
1718587461178,Mon Jun 17 2024 04:24:21 GMT+0300 (Israel Daylight Time),-28.0,-109.0,36.3,-2329,2639,TRUE,FALSE
1718587467535,Mon Jun 17 2024 04:24:27 GMT+0300 (Israel Daylight Time),25.0,-112.0,30.3,-1630,3177,TRUE,FALSE
1718587474225,Mon Jun 17 2024 04:24:34 GMT+0300 (Israel Daylight Time),-28.0,-74.0,33.2,-1327,3132,TRUE,FALSE
1718587479238,Mon Jun 17 2024 04:24:39 GMT+0300 (Israel Daylight Time),-149.0,88.0,34.8,-1309,3097,FALSE,FALSE
1718587485016,Mon Jun 17 2024 04:24:45 GMT+0300 (Israel Daylight Time),22.0,44.0,32.5,-1329,3167,TRUE,FALSE
1718587491354,Mon Jun 17 2024 04:24:51 GMT+0300 (Israel Daylight Time),-14.0,189.0,33.3,-1260,3136,FALSE,FALSE
1718587497247,Mon Jun 17 2024 04:24:57 GMT+0300 (Israel Daylight Time),-2.0,47.0,28.0,-62,3425,TRUE,FALSE
1718587503195,Mon Jun 17 2024 04:25:03 GMT+0300 (Israel Daylight Time),2.0,35.0,32.6,-203,3404,TRUE,FALSE
1718587509255,Mon Jun 17 2024 04:25:09 GMT+0300 (Israel Daylight Time),-106.0,-7.0,29.0,-119,3378,TRUE,FALSE
1718587514941,Mon Jun 17 2024 04:25:14 GMT+0300 (Israel Daylight Time),-8.0,69.0,36.2,-234,3422,TRUE,FALSE
1718587520945,Mon Jun 17 2024 04:25:20 GMT+0300 (Israel Daylight Time),48.0,74.0,34.5,-209,3474,TRUE,FALSE
1718587526868,Mon Jun 17 2024 04:25:26 GMT+0300 (Israel Daylight Time),0.0,187.0,34.1,588,3449,TRUE,FALSE
1718587532953,Mon Jun 17 2024 04:25:32 GMT+0300 (Israel Daylight Time),50.0,17.0,32.9,629,3411,TRUE,FALSE
1718587539036,Mon Jun 17 2024 04:25:39 GMT+0300 (Israel Daylight Time),78.0,154.0,31.2,798,3632,TRUE,FALSE
1718587544868,Mon Jun 17 2024 04:25:44 GMT+0300 (Israel Daylight Time),6.0,23.0,27.6,741,3450,TRUE,FALSE
1718587550959,Mon Jun 17 2024 04:25:50 GMT+0300 (Israel Daylight Time),117.0,78.0,26.9,610,3488,FALSE,FALSE
1718587557147,Mon Jun 17 2024 04:25:57 GMT+0300 (Israel Daylight Time),-4.0,-20.0,34.2,1578,3123,TRUE,FALSE
1718587563306,Mon Jun 17 2024 04:26:03 GMT+0300 (Israel Daylight Time),153.0,179.0,33.8,1686,3136,FALSE,FALSE
1718587569279,Mon Jun 17 2024 04:26:09 GMT+0300 (Israel Daylight Time),-17.0,-75.0,33.9,1611,3068,TRUE,FALSE
1718587575013,Mon Jun 17 2024 04:26:15 GMT+0300 (Israel Daylight Time),114.0,181.0,35.3,1863,2966,FALSE,FALSE
1718587581027,Mon Jun 17 2024 04:26:21 GMT+0300 (Israel Daylight Time),2.0,5.0,28.4,1702,3061,TRUE,FALSE
1718587586893,Mon Jun 17 2024 04:26:26 GMT+0300 (Israel Daylight Time),21.0,53.0,26.0,2474,2297,TRUE,FALSE
1718587592986,Mon Jun 17 2024 04:26:32 GMT+0300 (Israel Daylight Time),16.0,59.0,30.8,2511,2231,TRUE,FALSE
1718587598678,Mon Jun 17 2024 04:26:38 GMT+0300 (Israel Daylight Time),159.0,206.0,29.7,2349,2257,FALSE,FALSE
1718587604777,Mon Jun 17 2024 04:26:44 GMT+0300 (Israel Daylight Time),-13.0,80.0,49.8,1766,2266,TRUE,TRUE
1718587610688,Mon Jun 17 2024 04:26:50 GMT+0300 (Israel Daylight Time),-265.0,-7.0,54.5,1565,1964,FALSE,TRUE
1718587617042,Mon Jun 17 2024 04:26:57 GMT+0300 (Israel Daylight Time),-14.0,-49.0,47.7,1739,1656,TRUE,TRUE
1718587623252,Mon Jun 17 2024 04:27:03 GMT+0300 (Israel Daylight Time),-37.0,-32.0,51.6,1688,1580,TRUE,TRUE
1718587628822,Mon Jun 17 2024 04:27:08 GMT+0300 (Israel Daylight Time),-122.0,-8.0,36.1,3039,1468,TRUE,FALSE
1718587634809,Mon Jun 17 2024 04:27:14 GMT+0300 (Israel Daylight Time),-68.0,-108.0,40.1,2856,1081,TRUE,FALSE
1718587641051,Mon Jun 17 2024 04:27:21 GMT+0300 (Israel Daylight Time),134.0,-64.0,37.7,2859,1127,TRUE,FALSE
1719205980890,Mon Jun 24 2024 08:13:00 GMT+0300 (Israel Daylight Time),-99.0,33.0,40.8,-48,2356,TRUE,FALSE
1719206009157,Mon Jun 24 2024 08:13:29 GMT+0300 (Israel Daylight Time),293.0,-8.0,44.5,-3564,336,FALSE,FALSE
1719206011998,Mon Jun 24 2024 08:13:31 GMT+0300 (Israel Daylight Time),-79.0,-83.0,42.6,-3696,431,TRUE,FALSE
1719206015026,Mon Jun 24 2024 08:13:35 GMT+0300 (Israel Daylight Time),180.0,-113.0,44.3,-3814,337,FALSE,FALSE
1719206018379,Mon Jun 24 2024 08:13:38 GMT+0300 (Israel Daylight Time),18.0,11.0,48.2,-1992,1606,TRUE,TRUE
1719206022002,Mon Jun 24 2024 08:13:42 GMT+0300 (Israel Daylight Time),23.0,36.0,51.0,-2022,1699,TRUE,TRUE
1719206025418,Mon Jun 24 2024 08:13:45 GMT+0300 (Israel Daylight Time),80.0,22.0,38.6,-3463,1711,TRUE,FALSE
1719206029082,Mon Jun 24 2024 08:13:49 GMT+0300 (Israel Daylight Time),-47.0,-227.0,36.5,-2538,3182,FALSE,FALSE
1719206032540,Mon Jun 24 2024 08:13:52 GMT+0300 (Israel Daylight Time),72.0,-146.0,41.1,-2559,3098,TRUE,FALSE
1719206036009,Mon Jun 24 2024 08:13:56 GMT+0300 (Israel Daylight Time),29.0,-45.0,37.4,-2526,2961,TRUE,FALSE
1719206039819,Mon Jun 24 2024 08:13:59 GMT+0300 (Israel Daylight Time),8.0,-29.0,34.7,-1103,3572,TRUE,FALSE
1719206043294,Mon Jun 24 2024 08:14:03 GMT+0300 (Israel Daylight Time),-58.0,-51.0,35.6,-1078,3564,TRUE,FALSE
1719206046713,Mon Jun 24 2024 08:14:06 GMT+0300 (Israel Daylight Time),7.0,-14.0,36.3,-1153,3489,TRUE,FALSE
1719206050635,Mon Jun 24 2024 08:14:10 GMT+0300 (Israel Daylight Time),9.0,-57.0,31.9,-26,3629,TRUE,FALSE
1719206054148,Mon Jun 24 2024 08:14:14 GMT+0300 (Israel Daylight Time),9.0,-161.0,34.3,0,3593,TRUE,FALSE
1719206057614,Mon Jun 24 2024 08:14:17 GMT+0300 (Israel Daylight Time),-6.0,114.0,32.9,99,3455,TRUE,FALSE
1719206061742,Mon Jun 24 2024 08:14:21 GMT+0300 (Israel Daylight Time),53.0,-52.0,34.5,1074,3496,TRUE,FALSE
1719206065327,Mon Jun 24 2024 08:14:25 GMT+0300 (Israel Daylight Time),10.0,-78.0,36.5,1060,3498,TRUE,FALSE
1719206068741,Mon Jun 24 2024 08:14:28 GMT+0300 (Israel Daylight Time),39.0,-121.0,33.4,1032,3553,TRUE,FALSE
1719206073007,Mon Jun 24 2024 08:14:33 GMT+0300 (Israel Daylight Time),10.0,-35.0,33.9,2228,3010,TRUE,FALSE
1719206076675,Mon Jun 24 2024 08:14:36 GMT+0300 (Israel Daylight Time),12.0,-100.0,33.3,2008,3004,TRUE,FALSE
1719206080170,Mon Jun 24 2024 08:14:40 GMT+0300 (Israel Daylight Time),32.0,-43.0,35.9,2070,3174,TRUE,FALSE
1719206084098,Mon Jun 24 2024 08:14:44 GMT+0300 (Israel Daylight Time),5.0,34.0,39.7,3280,2334,TRUE,FALSE
1719206087568,Mon Jun 24 2024 08:14:47 GMT+0300 (Israel Daylight Time),143.0,2.0,29.0,3101,2253,TRUE,FALSE
1719206091033,Mon Jun 24 2024 08:14:51 GMT+0300 (Israel Daylight Time),203.0,-107.0,49.2,1841,2058,FALSE,TRUE
1719206094889,Mon Jun 24 2024 08:14:54 GMT+0300 (Israel Daylight Time),150.0,11.0,37.1,3973,901,FALSE,FALSE
1719206098687,Mon Jun 24 2024 08:14:58 GMT+0300 (Israel Daylight Time),66.0,31.0,39.2,3968,954,TRUE,FALSE
1719206102382,Mon Jun 24 2024 08:15:02 GMT+0300 (Israel Daylight Time),173.0,8.0,33.1,3872,954,FALSE,FALSE
1719206123603,Mon Jun 24 2024 08:15:23 GMT+0300 (Israel Daylight Time),4.0,-77.0,40.9,-4595,427,TRUE,FALSE
1719206127235,Mon Jun 24 2024 08:15:27 GMT+0300 (Israel Daylight Time),143.0,34.0,40.4,-4501,410,FALSE,FALSE
1719206130873,Mon Jun 24 2024 08:15:30 GMT+0300 (Israel Daylight Time),-22.0,0.0,42.9,-4674,597,TRUE,FALSE
1719206134773,Mon Jun 24 2024 08:15:34 GMT+0300 (Israel Daylight Time),-105.0,-92.0,40.6,-4478,2302,TRUE,FALSE
1719206138087,Mon Jun 24 2024 08:15:38 GMT+0300 (Israel Daylight Time),-35.0,-97.0,40.4,-4602,2241,TRUE,FALSE
1719206141519,Mon Jun 24 2024 08:15:41 GMT+0300 (Israel Daylight Time),58.0,-18.0,40.3,-4585,2324,TRUE,FALSE
1719206145396,Mon Jun 24 2024 08:15:45 GMT+0300 (Israel Daylight Time),-63.0,57.0,35.6,-3509,3811,TRUE,FALSE
1719206148942,Mon Jun 24 2024 08:15:48 GMT+0300 (Israel Daylight Time),-217.0,235.0,41.5,-3312,4015,FALSE,FALSE
1719206152601,Mon Jun 24 2024 08:15:52 GMT+0300 (Israel Daylight Time),-224.0,117.0,39.0,-3327,4009,FALSE,FALSE
1719206156894,Mon Jun 24 2024 08:15:56 GMT+0300 (Israel Daylight Time),-29.0,-16.0,35.6,-1423,5081,TRUE,FALSE
1719206160350,Mon Jun 24 2024 08:16:00 GMT+0300 (Israel Daylight Time),148.0,-105.0,38.8,-1567,5031,FALSE,FALSE
1719206163888,Mon Jun 24 2024 08:16:03 GMT+0300 (Israel Daylight Time),-88.0,7.0,37.3,-1731,4939,TRUE,FALSE
1719206167592,Mon Jun 24 2024 08:16:07 GMT+0300 (Israel Daylight Time),-44.0,-31.0,36.8,123,5261,TRUE,FALSE
1719206171230,Mon Jun 24 2024 08:16:11 GMT+0300 (Israel Daylight Time),39.0,-54.0,39.3,-65,5293,TRUE,FALSE
1719206174695,Mon Jun 24 2024 08:16:14 GMT+0300 (Israel Daylight Time),44.0,-12.0,36.7,58,5347,TRUE,FALSE
1719206178567,Mon Jun 24 2024 08:16:18 GMT+0300 (Israel Daylight Time),99.0,179.0,38.2,1463,4972,FALSE,FALSE
1719206182153,Mon Jun 24 2024 08:16:22 GMT+0300 (Israel Daylight Time),49.0,-45.0,36.2,1396,5000,TRUE,FALSE
1719206185701,Mon Jun 24 2024 08:16:25 GMT+0300 (Israel Daylight Time),102.0,90.0,37.4,1410,5013,FALSE,FALSE
1719206189633,Mon Jun 24 2024 08:16:29 GMT+0300 (Israel Daylight Time),72.0,102.0,36.2,2886,4238,TRUE,FALSE
1719206193315,Mon Jun 24 2024 08:16:33 GMT+0300 (Israel Daylight Time),-62.0,-1.0,36.7,2967,4319,TRUE,FALSE
1719206197140,Mon Jun 24 2024 08:16:37 GMT+0300 (Israel Daylight Time),-26.0,-90.0,36.3,2986,4305,TRUE,FALSE
1719206201216,Mon Jun 24 2024 08:16:41 GMT+0300 (Israel Daylight Time),17.0,65.0,35.9,4353,3170,TRUE,FALSE
1719206204872,Mon Jun 24 2024 08:16:44 GMT+0300 (Israel Daylight Time),33.0,-101.0,38.1,4122,3097,TRUE,FALSE
1719206208318,Mon Jun 24 2024 08:16:48 GMT+0300 (Israel Daylight Time),-106.0,-127.0,36.4,4124,3067,TRUE,FALSE
1719206212590,Mon Jun 24 2024 08:16:52 GMT+0300 (Israel Daylight Time),-142.0,-142.0,37.8,4900,970,FALSE,FALSE
1719206216004,Mon Jun 24 2024 08:16:56 GMT+0300 (Israel Daylight Time),9.0,-43.0,39.5,5028,1120,TRUE,FALSE
1719206219572,Mon Jun 24 2024 08:16:59 GMT+0300 (Israel Daylight Time),-24.0,-26.0,38.7,5014,1224,TRUE,FALSE
1719206239394,Mon Jun 24 2024 08:17:19 GMT+0300 (Israel Daylight Time),19.0,-86.0,39.8,-5611,673,TRUE,FALSE
1719206242933,Mon Jun 24 2024 08:17:22 GMT+0300 (Israel Daylight Time),-7.0,-68.0,41.7,-5696,623,TRUE,FALSE
